"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"|"CVR"|"POST_SIDEN"|"post"|"IND_NR"
5000855|"Alexander Sebastian Kiesouw"|"Blücher Metal"|"Bestyrelsespost"|""|1853604|49260016|"24-03-2010"|"Bestyrelsesmedlem"|106111
5000855|"Kristian Hindkjær Andersen"|"Blücher Metal"|"Bestyrelsespost"|""|1892294|49260016|"01-07-2010"|"Bestyrelsesmedlem"|106111
5000328|"Bente Fossing"|"BMF Holding"|"Bestyrelsespost formand"|""|276187|19579573|"02-07-2003"|"Formand"|106111
5000328|"Klaus Fossing"|"BMF Holding"|"Bestyrelsespost"|""|500745|19579573|"29-11-1999"|"Bestyrelsesmedlem"|106111
5000328|"Michael Fossing"|"BMF Holding"|"Bestyrelsespost"|""|552299|19579573|"29-11-1999"|"Bestyrelsesmedlem"|106111
5000328|"Rikke Bjerg"|"BMF Holding"|"Bestyrelsespost"|""|1415339|19579573|"15-10-2009"|"Bestyrelsesmedlem"|106111
5000906|"Fin Olesen Vandborg"|"BMS"|"Direktionspost"|""|347228|58145912|"10-03-2006"|"Direktionspost"|106111
5000906|"Jens Jørgen Enggaard"|"BMS"|"Direktionspost adm. dir"|""|437491|58145912|"01-01-2009"|"Adm. Direktør"|106111
5000906|"Jørgen Enggaard"|"BMS"|"Bestyrelsespost"|""|465965|58145912|"19-12-2007"|"Bestyrelsesmedlem"|106111
5000906|"John Freddy Frandsen"|"BMS"|"Bestyrelsespost"|""|507518|58145912|"27-04-1987"|"Bestyrelsesmedlem"|106111
5000906|"Lars Asger Enggaard"|"BMS"|"Bestyrelsespost"|""|513988|58145912|"18-12-2007"|"Bestyrelsesmedlem"|106111
5000906|"Peter Søborg Kofoed"|"BMS"|"Bestyrelsespost Formand"|""|613146|58145912|"28-05-2001"|"Formand"|106111
5000906|"John Helmenkamp Mikkelsen"|"BMS"|"Bestyrelsespost"|""|1028409|58145912|"01-06-2010"|"Bestyrelsesmedlem"|106111
5000906|"Helge Leth"|"BMS"|"Bestyrelsespost"|""|1455589|58145912|"30-05-2007"|"Bestyrelsesmedlem"|106111
5000906|"Arne Gravers Jørgensen"|"BMS"|"Bestyrelsespost"|""|7386693|58145912|"30-05-2011"|"Bestyrelsesmedlem"|106111
5000539|"Klaus Moth Kibsgaard"|"BMW Danmark"|"Bestyrelsespost formand"|""|501388|10068622|"27-04-2009"|"Formand"|106111
5000539|"Dirk Axel Wiedmann"|"BMW Danmark"|"Bestyrelsespost"|""|1779955|10068622|"01-07-2009"|"Bestyrelsesmedlem"|106111
5000539|"Andre Janssen-Timmen"|"BMW Danmark"|"Direktionspost adm. dir"|""|1882521|10068622|"31-05-2010"|"Adm. Direktør"|106111
5000840|"Erik Hallvares"|"BMW Financial Serv."|"Bestyrelsespost formand"|""|335610|25942876|"20-12-2004"|"Formand"|106111
5000840|"Christian Schröder"|"BMW Financial Serv."|"Direktionspost"|""|1127860|25942876|"01-09-2010"|"Direktionspost"|106111
5000840|"Stefan Oswald"|"BMW Financial Serv."|"Bestyrelsespost"|""|1869082|25942876|"12-05-2010"|"Bestyrelsesmedlem"|106111
5000445|"Ebbe Pelle Jacobsen"|"Boconcept"|"Bestyrelsespost formand"|""|321884|34018413|"25-08-2010"|"Formand"|106111
5000445|"Hans Barslund"|"Boconcept"|"Direktionspost Koncerndirektør"|""|377072|34018413|"09-09-2002"|"Direktionspost"|106111
5000445|"Viggo Mølholm"|"Boconcept"|"Direktionspost Adm Dir"|""|692580|34018413|"02-11-1993"|"Adm. Direktør"|106111
5000445|"Morten Windfeldt Jensen"|"Boconcept"|"Bestyrelsespost"|""|1493445|34018413|"31-08-2011"|"Bestyrelsesmedlem"|106111
5000445|"Rolf Eriksen"|"Boconcept"|"Bestyrelsespost"|""|1875305|34018413|"25-08-2010"|"Bestyrelsesmedlem"|106111
5000445|"Poul Brændgaard"|"Boconcept"|"Bestyrelsespost"|""|16809939|34018413|"01-09-2011"|"Bestyrelsesmedlem"|106111
5000445|"Joan Nielsen"|"Boconcept"|"Bestyrelsespost"|""|16809940|34018413|"01-09-2011"|"Bestyrelsesmedlem"|106111
5000672|"Stefan Reinel"|"Boehringer Ingelheim"|"Bestyrelsespost"|""|645006|14450807|"10-01-1994"|"Bestyrelsesmedlem"|106111
5000672|"Stefan Helmut Kilian"|"Boehringer Ingelheim"|"Bestyrelsespost"|""|1393369|14450807|"15-10-2010"|"Bestyrelsesmedlem"|106111
5000672|"Jesper Peulicke"|"Boehringer Ingelheim"|"Direktionspost Økonomidirektør"|""|1875668|14450807|"01-05-2010"|"Direktionspost"|106111
5000672|"Andreas Krüger"|"Boehringer Ingelheim"|"Bestyrelsespost"|""|1947003|14450807|"15-10-2010"|"Bestyrelsesmedlem"|106111
5000672|"Timmo Rousku Andersen"|"Boehringer Ingelheim"|"Direktionspost adm. dir"|""|1947004|14450807|"09-11-2010"|"Adm. Direktør"|106111
5000851|"Henning Pedersen"|"Bombardier Transport."|"Bestyrelsespost"|""|397938|12378300|"05-03-2009"|"Bestyrelsesmedlem"|106111
5000851|"Thomas Bolding Rasmussen"|"Bombardier Transport."|"Direktionspost adm. dir"|""|1568623|12378300|"21-01-2008"|"Adm. Direktør"|106111
5000851|"Klas Axel Peter Wahlberg"|"Bombardier Transport."|"Bestyrelsespost formand"|""|1631844|12378300|"02-04-2008"|"Formand"|106111
5000851|"Annika Linnea Svanström"|"Bombardier Transport."|"Bestyrelsespost"|""|1730843|12378300|"31-03-2009"|"Bestyrelsesmedlem"|106111
5000851|"Bror Erik Mattias Westerlund"|"Bombardier Transport."|"Bestyrelsespost"|""|1900450|12378300|"30-06-2010"|"Bestyrelsesmedlem"|106111
5000851|"Jan Krat Nielsen"|"Bombardier Transport."|"Bestyrelsespost"|""|1986416|12378300|"28-02-2011"|"Bestyrelsesmedlem"|106111
5000851|"Leif Thomas Robert Bimer, ÄRENTUNA"|"Bombardier Transport."|"Bestyrelsespost"|""|17116591|12378300|"15-02-2012"|"Bestyrelsesmedlem"|106111
5000711|"Rainer Stäbler"|"Bon'a Parte"|"Bestyrelsespost"|""|1965408|19778649|"25-03-2011"|"Bestyrelsesmedlem"|106111
5000711|"Wolfgang Binder"|"Bon'a Parte"|"Direktionspost"|""|1995193|19778649|"25-03-2011"|"Direktionspost"|106111
5000711|"Johann Georg Nolting-Hauff"|"Bon'a Parte"|"Bestyrelsespost"|""|7372820|19778649|"30-09-2011"|"Bestyrelsesmedlem"|106111
5000711|"Anton Dürrbeck"|"Bon'a Parte"|"Bestyrelsespost"|""|16862904|19778649|"30-09-2011"|"Bestyrelsesmedlem"|106111
5000806|"Annette Lohse Nielsen"|"Bonnier Publications"|"Bestyrelsespost Medarbejdervalgt"|""|258685|12376405|"18-03-1999"|"Medarbejderrepræsentant"|106111
5000806|"Erik Skipper Larsen"|"Bonnier Publications"|"Bestyrelsespost"|""|339981|12376405|"22-12-1999"|"Bestyrelsesmedlem"|106111
5000806|"Jens Henneberg"|"Bonnier Publications"|"Direktionspost"|""|436538|12376405|"01-10-1996"|"Direktionspost"|106111
5000806|"Michael Cordsen"|"Bonnier Publications"|"Direktionspost Administrerende direktør"|""|551896|12376405|"08-01-1997"|"Adm. Direktør"|106111
5000806|"Morten Kaiser"|"Bonnier Publications"|"Direktionspost Økonomidirektør"|""|563499|12376405|"20-01-2003"|"Direktionspost"|106111
5000806|"Per Jonas Nyrén"|"Bonnier Publications"|"Bestyrelsespost"|""|600379|12376405|"03-08-1998"|"Bestyrelsesmedlem"|106111
5000806|"Niels-Henrik Jespersen"|"Bonnier Publications"|"Direktionspost"|""|712188|12376405|"20-12-2004"|"Direktionspost"|106111
5000806|"Jesper Paulli Buchvald"|"Bonnier Publications"|"Direktionspost Direktør"|""|716839|12376405|"20-01-2003"|"Direktionspost"|106111
5000806|"Niels Christian Thalund"|"Bonnier Publications"|"Bestyrelsespost"|""|968322|12376405|"05-05-2003"|"Bestyrelsesmedlem"|106111
5000806|"Frida Marie-Louise Westerberg"|"Bonnier Publications"|"Bestyrelsespost"|""|1513473|12376405|"01-12-2011"|"Bestyrelsesmedlem"|106111
5000806|"Henning Andersen"|"Bonnier Publications"|"Bestyrelsespost"|""|1614014|12376405|"01-06-2008"|"Bestyrelsesmedlem"|106111
5000806|"Anna Ulrika Larsson Saxon"|"Bonnier Publications"|"Bestyrelsespost formand"|""|1689976|12376405|"01-01-2009"|"Formand"|106111
5000806|"Jonas Müller"|"Bonnier Publications"|"Bestyrelsespost"|""|1726781|12376405|"01-04-2009"|"Bestyrelsesmedlem"|106111
5000976|"Johannes Christian Norgaard Mortensen"|"Borg Automotive"|"Direktionspost"|""|451608|27732844|"23-05-2008"|"Direktionspost"|106111
5000976|"Lars Aagaard Nielsen"|"Borg Automotive"|"Bestyrelsespost formand"|""|513692|27732844|"05-03-2008"|"Formand"|106111
5000976|"Søren Klarskov Vilby"|"Borg Automotive"|"Bestyrelsespost"|""|662393|27732844|"23-11-2006"|"Bestyrelsesmedlem"|106111
5000976|"Søren Ulrik Toft-Jensen"|"Borg Automotive"|"Bestyrelsespost"|""|665244|27732844|"11-05-2004"|"Bestyrelsesmedlem"|106111
5000872|"Lone Margrethe Jensen"|"BP Aviation"|"Bestyrelsespost formand"|""|1311887|10467594|"10-06-2011"|"Formand"|106111
5000872|"Peter Christian Lindenmo"|"BP Aviation"|"Direktionspost"|""|1697390|10467594|"23-09-2010"|"Direktionspost"|106111
5000872|"Leif Joackim Claesen"|"BP Aviation"|"Bestyrelsespost"|""|7359067|10467594|"30-01-2012"|"Bestyrelsesmedlem"|106111
5000529|"Flemming Skouboe"|"BPI"|"Bestyrelsespost"|""|355156|27237010|"03-05-2010"|"Bestyrelsesmedlem"|106111
5000529|"Jens Bolding Jensen"|"BPI"|"Direktionspost"|""|433482|27237010|"02-09-2010"|"Direktionspost"|106111
5000529|"Jørgen Valdemar Lauritzen Schou"|"BPI"|"Bestyrelsespost formand"|""|473302|27237010|"03-05-2010"|"Formand"|106111
5000529|"Ole Munksgaard Hansen"|"BPI"|"Direktionspost"|""|584513|27237010|"01-07-2003"|"Direktionspost"|106111
5000347|"Axel Kierkegaard"|"BPW Finans"|"Bestyrelsespost"|""|232077|19201112|"19-05-1998"|"Bestyrelsesmedlem"|106111
5000347|"Christian Peter Kotz"|"BPW Finans"|"Bestyrelsespost Formand"|""|308489|19201112|"23-03-1982"|"Formand"|106111
5000347|"Erik Nørgaard Graversen"|"BPW Finans"|"Direktionspost"|""|338771|19201112|"16-05-2006"|"Direktionspost"|106111
5000347|"Friedrich Michael Pfeiffer"|"BPW Finans"|"Bestyrelsespost"|""|1489311|19201112|"23-08-2007"|"Bestyrelsesmedlem"|106111
5000362|"Bent Andersen"|"Bravida"|"Direktionspost adm. dir"|""|270261|14769005|"16-01-2007"|"Adm. Direktør"|106111
5000362|"Jack Bjørn Nielsen"|"Bravida"|"Direktionspost Økonomidirektør"|""|420584|14769005|"25-04-2006"|"Direktionspost"|106111
5000362|"Magnus Liljefors"|"Bravida"|"Bestyrelsespost"|""|945033|14769005|"25-04-2006"|"Bestyrelsesmedlem"|106111
5000362|"Kaj Erik Levisen"|"Bravida"|"Bestyrelsespost Medarbejdervalgt"|""|1157834|14769005|"01-04-2005"|"Medarbejderrepræsentant"|106111
5000362|"Torsten Smærup"|"Bravida"|"Bestyrelsespost"|""|1540136|14769005|"01-12-2007"|"Bestyrelsesmedlem"|106111
5000362|"Mats Paulsson"|"Bravida"|"Bestyrelsespost formand"|""|7365089|14769005|"05-05-2011"|"Formand"|106111
5000527|"Peder Hornshøj"|"Bravo Tours"|"Direktionspost adm. dir"|""|594976|21148180|"23-10-2006"|"Adm. Direktør"|106111
5000527|"Andri M. Ingolfsson"|"Bravo Tours"|"Bestyrelsespost formand"|""|1233049|21148180|"14-11-2005"|"Formand"|106111
5000527|"Sveinn Ragnarsson"|"Bravo Tours"|"Bestyrelsespost"|""|1804856|21148180|"05-11-2009"|"Bestyrelsesmedlem"|106111
5000496|"Carl Patrick McCann"|"Brdr. Lembcke"|"Bestyrelsespost"|""|299532|62848014|"11-06-1999"|"Bestyrelsesmedlem"|106111
5000496|"John Francis Gernon"|"Brdr. Lembcke"|"Bestyrelsespost"|""|454600|62848014|"18-02-1998"|"Bestyrelsesmedlem"|106111
5000496|"Bengt Nilsson"|"Brdr. Lembcke"|"Bestyrelsespost"|""|924094|62848014|"14-08-2007"|"Bestyrelsesmedlem"|106111
5000496|"Con O'Flynn"|"Brdr. Lembcke"|"Bestyrelsespost"|""|1350059|62848014|"29-08-2006"|"Bestyrelsesmedlem"|106111
5000496|"Jakob Skanning"|"Brdr. Lembcke"|"Bestyrelsespost"|""|1372776|62848014|"30-05-2011"|"Bestyrelsesmedlem"|106111
5000496|"Rikard Stefan Nilsson"|"Brdr. Lembcke"|"Bestyrelsespost"|""|1924309|62848014|"30-05-2011"|"Bestyrelsesmedlem"|106111
5000496|"Martin Breen"|"Brdr. Lembcke"|"Bestyrelsespost"|""|7369251|62848014|"30-05-2011"|"Bestyrelsesmedlem"|106111
5000622|"Marianne Philip"|"Brenntag Nordic"|"Bestyrelsespost"|""|544173|24994589|"17-02-2000"|"Bestyrelsesmedlem"|106111
5000622|"Rene Fleischer"|"Brenntag Nordic"|"Direktionspost"|""|629998|24994589|"01-03-2012"|"Direktionspost"|106111
5000622|"Michael Georges Pieters"|"Brenntag Nordic"|"Bestyrelsespost formand"|""|848951|24994589|"31-12-2007"|"Formand"|106111
5000622|"Steven Edward Holland"|"Brenntag Nordic"|"Bestyrelsespost"|""|1483766|24994589|"31-12-2007"|"Bestyrelsesmedlem"|106111
5000622|"Torsten Walz"|"Brenntag Nordic"|"Direktionspost adm. dir"|""|1555250|24994589|"01-03-2012"|"Adm. Direktør"|106111
5000622|"Stein Arve Løkstad"|"Brenntag Nordic"|"Direktionspost"|""|1756156|24994589|"16-06-2009"|"Direktionspost"|106111
5000622|"Lene Baden Filtenborg"|"Brenntag Nordic"|"Bestyrelsespost"|""|1868840|24994589|"13-04-2010"|"Bestyrelsesmedlem"|106111
5000622|"Karin Poulsen"|"Brenntag Nordic"|"Bestyrelsespost"|""|17150405|24994589|"26-03-2012"|"Bestyrelsesmedlem"|106111
5000086|"Aksel Christian Lauesgaard Nissen"|"BRFkredit"|"Bestyrelsespost"|""|240909|13409838|"29-04-2003"|"Bestyrelsesmedlem"|106111
5000086|"Carsten Tirsbæk Madsen"|"BRFkredit"|"Direktionspost"|""|303405|13409838|"01-01-2001"|"Direktionspost"|106111
5000086|"Troels Willer Behr"|"BRFkredit"|"Bestyrelsespost"|""|318748|13409838|"08-06-1990"|"Bestyrelsesmedlem"|106111
5000086|"Jan Frederiksen"|"BRFkredit"|"Bestyrelsespost Medarbejdervalgt"|""|424830|13409838|"29-04-2003"|"Medarbejderrepræsentant"|106111
5000086|"Knud Werner Koch-Jensen"|"BRFkredit"|"Bestyrelsespost næstformand"|""|506952|13409838|"08-03-1990"|"Næstformand"|106111
5000086|"Kurt Bligaard Pedersen"|"BRFkredit"|"Bestyrelsespost"|""|510054|13409838|"25-04-2001"|"Bestyrelsesmedlem"|106111
5000086|"Laila Mejlstrup Busted"|"BRFkredit"|"Bestyrelsespost medarbejdervalgt"|""|513476|13409838|"26-04-1999"|"Medarbejderrepræsentant"|106111
5000086|"Lars Henrik Munch"|"BRFkredit"|"Bestyrelsespost"|""|516925|13409838|"25-04-2002"|"Bestyrelsesmedlem"|106111
5000086|"Oluf Christian Engell"|"BRFkredit"|"Bestyrelsespost Formand"|""|587808|13409838|"18-06-1991"|"Formand"|106111
5000086|"Sven Arne Blomberg"|"BRFkredit"|"Direktionspost Administrerende direktør"|""|652591|13409838|"10-05-1995"|"Adm. Direktør"|106111
5000086|"Anette Lykke Poulsen"|"BRFkredit"|"Bestyrelsespost Medarbejdervalgt"|""|982648|13409838|"28-04-2011"|"Medarbejderrepræsentant"|106111
5000921|"Thomas Støvring Harbo"|"Bridgestone Danmark"|"Bestyrelsespost"|""|1042730|38231219|"22-04-2009"|"Bestyrelsesmedlem"|106111
5000921|"John Campbell McNaught"|"Bridgestone Danmark"|"Bestyrelsespost formand"|""|1599135|38231219|"09-02-2011"|"Formand"|106111
5000921|"Patrick Fitzgerald Curran"|"Bridgestone Danmark"|"Bestyrelsespost"|""|1975682|38231219|"09-02-2011"|"Bestyrelsesmedlem"|106111
5000446|"Anurag Gupta"|"Brightpoint Denmark"|"Bestyrelsespost formand"|""|1775078|77164928|"27-05-2011"|"Formand"|106111
5000446|"Kenneth Holm Hansen"|"Brightpoint Denmark"|"Direktionspost adm. dir"|""|1775079|77164928|"01-08-2009"|"Adm. Direktør"|106111
5000446|"Craig Meredith Carpenter"|"Brightpoint Denmark"|"Bestyrelsespost"|""|1990686|77164928|"15-03-2011"|"Bestyrelsesmedlem"|106111
5000446|"Vincent Donargo"|"Brightpoint Denmark"|"Bestyrelsespost"|""|7366127|77164928|"27-05-2011"|"Bestyrelsesmedlem"|106111
5000807|"Holger Fischer"|"Bring Frigoscandia"|"Bestyrelsespost"|""|408005|17026518|"08-09-1994"|"Bestyrelsesmedlem"|106111
5000807|"Jens Rom"|"Bring Frigoscandia"|"Bestyrelsespost formand"|""|442073|17026518|"07-07-2010"|"Formand"|106111
5000807|"Preben Andersen"|"Bring Frigoscandia"|"Bestyrelsespost"|""|624674|17026518|"08-09-1994"|"Bestyrelsesmedlem"|106111
5000807|"Thomas Fiil Pedersen"|"Bring Frigoscandia"|"Direktionspost adm. dir"|""|1424011|17026518|"07-07-2010"|"Adm. Direktør"|106111
5000807|"Hans-Henning Borby Dahl"|"Bring Frigoscandia"|"Bestyrelsespost"|""|1905103|17026518|"07-07-2010"|"Bestyrelsesmedlem"|106111
5000807|"Jacob Halberg"|"Bring Frigoscandia"|"Bestyrelsespost"|""|16990276|17026518|"04-11-2011"|"Bestyrelsesmedlem"|106111
5000807|"Tommy Paulsson"|"Bring Frigoscandia"|"Bestyrelsespost"|""|16990277|17026518|"04-11-2011"|"Bestyrelsesmedlem"|106111
5000567|"Anders Cold"|"Broen Armatur"|"Bestyrelsespost"|""|246906|71172511|"26-06-1989"|"Bestyrelsesmedlem"|106111
5000567|"Henning Birk Nicolajsen"|"Broen Armatur"|"Direktionspost"|""|397706|71172511|"01-01-2011"|"Direktionspost"|106111
5000567|"Jan Aalberts"|"Broen Armatur"|"Bestyrelsespost"|""|423056|71172511|"01-01-2006"|"Bestyrelsesmedlem"|106111
5000567|"Lars Linaa Jørgensen"|"Broen Armatur"|"Direktionspost"|""|518420|71172511|"01-01-2011"|"Direktionspost"|106111
5000567|"Mogens Garde Laursen"|"Broen Armatur"|"Direktionspost"|""|558685|71172511|"01-01-2011"|"Direktionspost"|106111
5000567|"Lars Erik Larsen"|"Broen Armatur"|"Bestyrelsespost"|""|971602|71172511|"10-05-2006"|"Bestyrelsesmedlem"|106111
5000567|"Wiebe Arnold Pelsma"|"Broen Armatur"|"Bestyrelsespost formand"|""|1363972|71172511|"01-01-2008"|"Formand"|106111
5000567|"Carsten Nørgård Jørgensen"|"Broen Armatur"|"Bestyrelsespost"|""|1444720|71172511|"10-05-2007"|"Bestyrelsesmedlem"|106111
5000567|"Michiel Anthonie Benjamin Boehmer"|"Broen Armatur"|"Bestyrelsespost"|""|1519911|71172511|"09-12-2010"|"Bestyrelsesmedlem"|106111
5000475|"Karl Erik Rasmussen"|"Brüel & Kjær Sound"|"Bestyrelsespost medarbejdervalgt"|""|484058|23958414|"16-01-1991"|"Medarbejderrepræsentant"|106111
5000475|"Knut Staubo Langmack"|"Brüel & Kjær Sound"|"Bestyrelsespost medarbejdervalgt"|""|507324|23958414|"01-07-1999"|"Medarbejderrepræsentant"|106111
5000475|"Lars Birger Nielsen"|"Brüel & Kjær Sound"|"Bestyrelsespost medarbejdervalgt"|""|514267|23958414|"01-09-1998"|"Medarbejderrepræsentant"|106111
5000475|"Lars Rønn"|"Brüel & Kjær Sound"|"Direktionspost adm. dir"|""|520313|23958414|"01-09-2008"|"Adm. Direktør"|106111
5000475|"Clive Graeme Watson"|"Brüel & Kjær Sound"|"Bestyrelsespost næstformand"|""|587617|23958414|"12-10-2006"|"Næstformand"|106111
5000475|"Torben Bjørn"|"Brüel & Kjær Sound"|"Bestyrelsespost"|""|677660|23958414|"28-11-2011"|"Bestyrelsesmedlem"|106111
5000475|"James Charles Webster"|"Brüel & Kjær Sound"|"Bestyrelsespost formand"|""|1212991|23958414|"14-09-2005"|"Formand"|106111
5000475|"Arne Rasmussen"|"Brüel & Kjær Sound"|"Direktionspost"|""|1269335|23958414|"01-03-2006"|"Direktionspost"|106111
5000223|"Carsten Jensen"|"Brdr. A. & O. Johansen (AO)"|"Bestyrelsespost Medarbejdervalgt"|""|301891|58210617|"21-08-1990"|"Medarbejderrepræsentant"|106111
5000223|"Erik Preben Holm"|"Brdr. A. & O. Johansen (AO)"|"Bestyrelsespost"|""|339338|58210617|"27-03-2009"|"Bestyrelsesmedlem"|106111
5000223|"Henning Baunbæk Dyremose"|"Brdr. A. & O. Johansen (AO)"|"Bestyrelsespost formand"|""|395084|58210617|"16-03-2007"|"Formand"|106111
5000223|"Henrik Tyge Krabbe"|"Brdr. A. & O. Johansen (AO)"|"Direktionspost Økonomidirektør"|""|405463|58210617|"01-10-2010"|"Direktionspost"|106111
5000223|"Michael Delcke Jensen"|"Brdr. A. & O. Johansen (AO)"|"Bestyrelsespost"|""|551988|58210617|"25-03-2010"|"Bestyrelsesmedlem"|106111
5000223|"Michael Kjær"|"Brdr. A. & O. Johansen (AO)"|"Bestyrelsespost næstformand"|""|553490|58210617|"16-03-2007"|"Næstformand"|106111
5000223|"Niels Axel Johansen"|"Brdr. A. & O. Johansen (AO)"|"Direktionspost Adm DIr"|""|566690|58210617|"28-08-1986"|"Adm. Direktør"|106111
5000223|"Preben Damgaard Nielsen"|"Brdr. A. & O. Johansen (AO)"|"Bestyrelsespost"|""|625112|58210617|"16-03-2007"|"Bestyrelsesmedlem"|106111
5000223|"Morten Chrone"|"Brdr. A. & O. Johansen (AO)"|"Direktionspost"|""|1127373|58210617|"01-09-2009"|"Direktionspost"|106111
5000223|"Rene Søren Alberg"|"Brdr. A. & O. Johansen (AO)"|"Bestyrelsespost"|""|1276828|58210617|"07-03-2006"|"Bestyrelsesmedlem"|106111
5000298|"Agnete Raaschou-Nielsen"|"Brødrene Hartmann"|"Bestyrelsespost formand"|""|240525|63049611|"24-08-2010"|"Formand"|106111
5000298|"Jørn Mørkeberg Nielsen"|"Brødrene Hartmann"|"Bestyrelsespost"|""|474201|63049611|"26-04-2011"|"Bestyrelsesmedlem"|106111
5000298|"Niels Hermansen"|"Brødrene Hartmann"|"Bestyrelsespost"|""|570219|63049611|"26-04-2006"|"Bestyrelsesmedlem"|106111
5000298|"Peter-Ulrik Plesner"|"Brødrene Hartmann"|"Bestyrelsespost"|""|614326|63049611|"24-08-2010"|"Bestyrelsesmedlem"|106111
5000298|"Walther Vishof Paulsen"|"Brødrene Hartmann"|"Bestyrelsespost næstformand"|""|695239|63049611|"24-08-2010"|"Næstformand"|106111
5000298|"Niels Christian Petersen"|"Brødrene Hartmann"|"Bestyrelsespost"|""|1137713|63049611|"20-04-2010"|"Bestyrelsesmedlem"|106111
5000298|"Michael Rohde Pedersen"|"Brødrene Hartmann"|"Direktionspost adm. dir"|""|1342478|63049611|"15-09-2010"|"Adm. Direktør"|106111
5000298|"Jan Peter Antonisen"|"Brødrene Hartmann"|"Bestyrelsespost"|""|1683494|63049611|"17-12-2008"|"Bestyrelsesmedlem"|106111
5000298|"Marianne Bock"|"Brødrene Hartmann"|"Direktionspost Økonomidirektør"|""|1984233|63049611|"20-04-2012"|"Direktionspost"|106111
5000944|"Frank Brøndum"|"Brøndum"|"Bestyrelsespost formand"|""|356803|47395518|"04-11-2004"|"Formand"|106111
5000944|"Henrik Thorlacius-Ussing"|"Brøndum"|"Bestyrelsespost"|""|405327|47395518|"01-10-1999"|"Bestyrelsesmedlem"|106111
5000944|"Jørgen Vorsholt"|"Brøndum"|"Bestyrelsespost"|""|473557|47395518|"04-11-2004"|"Bestyrelsesmedlem"|106111
5000944|"Kjeld Lindberg Iversen"|"Brøndum"|"Bestyrelsespost"|""|499274|47395518|"19-01-2010"|"Bestyrelsesmedlem"|106111
5000944|"Asger Brøndum"|"Brøndum"|"Direktionspost"|""|1117611|47395518|"04-11-2004"|"Direktionspost"|106111
5000944|"John Reinhardt Thomsen"|"Brøndum"|"Bestyrelsespost Medarbejdervalgt"|""|1831904|47395518|"15-01-2010"|"Medarbejderrepræsentant"|106111
5000944|"Søren Andersen"|"Brøndum"|"Bestyrelsespost Medarbejdervalgt"|""|1836636|47395518|"15-01-2010"|"Medarbejderrepræsentant"|106111
5000505|"Michael Wirzberger"|"BSH Hvidevarer"|"Direktionspost adm. dir"|""|846460|20173173|"01-10-2010"|"Adm. Direktør"|106111
5000505|"Thomas Alexander Baader"|"BSH Hvidevarer"|"Bestyrelsespost"|""|1374706|20173173|"01-11-2006"|"Bestyrelsesmedlem"|106111
5000505|"Martin Georg Knobloch"|"BSH Hvidevarer"|"Bestyrelsespost formand"|""|1938693|20173173|"01-11-2010"|"Formand"|106111
5000241|"Hans Kristian Werdelin"|"BTX Group"|"Bestyrelsespost"|""|378515|34281718|"01-09-2005"|"Bestyrelsesmedlem"|106111
5000241|"Rikke Kjær Nielsen"|"BTX Group"|"Bestyrelsespost"|""|632242|34281718|"03-01-2011"|"Bestyrelsesmedlem"|106111
5000241|"Jesper Ibæk Roe"|"BTX Group"|"Direktionspost adm. dir"|""|725355|34281718|"08-12-2011"|"Adm. Direktør"|106111
